id,epoch,val_loss,val_acc,loss,acc
0x70d99c5f9efd526,5,0.5004,0.8284,0.6963,0.7459
0x70d99c5f9efd526,6,0.4954,0.8229,0.6786,0.7522
0x70d99c5f9efd526,7,0.5188,0.8319,0.6549,0.762
0x70d99c5f9efd526,8,0.507,0.8234,0.67,0.761
0x70d99c5f9efd526,9,0.5092,0.834,0.6591,0.7649
0x70d99c5f9efd526,10,0.5177,0.8256,0.688,0.7598
0x2a83f22652024436,1,0.8877,0.6306,2.1028,0.5164
0x2a83f22652024436,2,0.8775,0.6566,1.0124,0.6026
0x2a83f22652024436,3,0.7264,0.7131,0.9399,0.6367
0x2a83f22652024436,4,0.7157,0.7199,0.8992,0.6656
0x2a83f22652024436,5,0.6883,0.7296,0.8566,0.6745
0x2a83f22652024436,6,0.6813,0.7474,0.8324,0.6853
0x2a83f22652024436,7,0.7081,0.7381,0.8355,0.6839
0x2a83f22652024436,8,0.6585,0.7438,0.8382,0.6839
0x2a83f22652024436,9,0.7007,0.7231,0.8623,0.6801
0x2a83f22652024436,10,0.6525,0.7586,0.846,0.6879
0x22ccac6d83d6ebf1,1,1.6099,0.3977,3.5666,0.2928
0x22ccac6d83d6ebf1,2,1.1839,0.5399,1.7518,0.3808
0x22ccac6d83d6ebf1,3,0.982,0.6077,1.3703,0.4876
0x22ccac6d83d6ebf1,4,0.8935,0.6274,1.1881,0.5342
0x22ccac6d83d6ebf1,5,0.8726,0.6297,1.0686,0.5758
0x22ccac6d83d6ebf1,6,0.8002,0.6896,1.0186,0.5901
0x22ccac6d83d6ebf1,7,0.7189,0.6946,0.9541,0.6111
0x22ccac6d83d6ebf1,8,0.7054,0.7246,0.9251,0.6197
0x22ccac6d83d6ebf1,9,0.6764,0.7182,0.8953,0.6335
0x22ccac6d83d6ebf1,10,0.6839,0.7313,0.885,0.6366
