id,epoch,val_loss,val_acc,loss,acc
0x25dbe8eebd9bbc9a,7,0.4953,0.8179,0.53,0.8048
0x25dbe8eebd9bbc9a,8,0.4984,0.8166,0.5229,0.808
0x25dbe8eebd9bbc9a,9,0.4909,0.8185,0.5212,0.8084
0x25dbe8eebd9bbc9a,10,0.4887,0.8198,0.5193,0.8086
0x5dcac4d669f17209,1,0.5806,0.7946,0.9983,0.6466
0x5dcac4d669f17209,2,0.5368,0.8058,0.6657,0.7616
0x5dcac4d669f17209,3,0.5174,0.8099,0.6252,0.7789
0x5dcac4d669f17209,4,0.5114,0.8141,0.6013,0.7856
0x5dcac4d669f17209,5,0.5072,0.8139,0.5888,0.7915
0x5dcac4d669f17209,6,0.4972,0.8161,0.58,0.7945
0x5dcac4d669f17209,7,0.4974,0.8162,0.5713,0.7979
0x5dcac4d669f17209,8,0.4905,0.818,0.5644,0.7983
0x5dcac4d669f17209,9,0.4913,0.8169,0.5588,0.8004
0x5dcac4d669f17209,10,0.4871,0.8201,0.5562,0.8031
0x23374cb5f64420fc,1,0.6175,0.7771,1.0283,0.6369
0x23374cb5f64420fc,2,0.5625,0.7979,0.7022,0.7455
0x23374cb5f64420fc,3,0.5462,0.8033,0.6578,0.7614
0x23374cb5f64420fc,4,0.5385,0.8078,0.6363,0.7693
0x23374cb5f64420fc,5,0.53,0.8077,0.6207,0.7761
0x23374cb5f64420fc,6,0.5232,0.8104,0.6093,0.7789
0x23374cb5f64420fc,7,0.5207,0.8096,0.6016,0.7821
0x23374cb5f64420fc,8,0.5179,0.8085,0.5953,0.7847
0x23374cb5f64420fc,9,0.5137,0.8101,0.5911,0.7867
0x23374cb5f64420fc,10,0.5148,0.8094,0.5853,0.7886
0x76397eed30ef3136,1,0.5477,0.7966,0.6905,0.751
0x76397eed30ef3136,2,0.5293,0.808,0.593,0.7846
0x76397eed30ef3136,3,0.5121,0.8129,0.571,0.7911
0x76397eed30ef3136,4,0.5128,0.8096,0.5582,0.7937
0x76397eed30ef3136,5,0.5154,0.8104,0.5538,0.7959
0x76397eed30ef3136,6,0.5254,0.7987,0.5486,0.7992
0x76397eed30ef3136,7,0.5081,0.8147,0.5486,0.7983
0x76397eed30ef3136,8,0.5053,0.8086,0.5413,0.8014
0x76397eed30ef3136,9,0.5039,0.8124,0.5406,0.8021
0x76397eed30ef3136,10,0.4968,0.8174,0.5393,0.8018
0xa1a0938e1230e1,1,0.6998,0.7683,1.0771,0.6556
0xa1a0938e1230e1,2,0.6175,0.7843,0.689,0.7587
0xa1a0938e1230e1,3,0.581,0.7911,0.6312,0.7725
0xa1a0938e1230e1,4,0.5607,0.7986,0.597,0.7815
0xa1a0938e1230e1,5,0.5463,0.8035,0.5786,0.7876
0xa1a0938e1230e1,6,0.5352,0.8059,0.5657,0.7919
0xa1a0938e1230e1,7,0.5276,0.808,0.5565,0.7939
0xa1a0938e1230e1,8,0.5239,0.8069,0.5485,0.7968
0xa1a0938e1230e1,9,0.5176,0.8101,0.5416,0.8006
0xa1a0938e1230e1,10,0.5142,0.8088,0.5351,0.8021
0x6b0cf668a95bf04e,1,0.6855,0.7652,1.13,0.6303
0x6b0cf668a95bf04e,2,0.6083,0.7846,0.7406,0.7406
0x6b0cf668a95bf04e,3,0.5771,0.7923,0.678,0.7587
0x6b0cf668a95bf04e,4,0.5613,0.8002,0.649,0.7679
0x6b0cf668a95bf04e,5,0.5506,0.8029,0.6322,0.7737
0x6b0cf668a95bf04e,6,0.5454,0.8046,0.6244,0.7782
0x6b0cf668a95bf04e,7,0.5378,0.8081,0.6151,0.7804
0x6b0cf668a95bf04e,8,0.5327,0.8081,0.6069,0.7834
0x6b0cf668a95bf04e,9,0.5325,0.8071,0.6001,0.7838
0x6b0cf668a95bf04e,10,0.5291,0.8089,0.5984,0.7877
0x1ddfe7c83f92828d,1,0.5861,0.7919,0.7282,0.7609
0x1ddfe7c83f92828d,2,0.5483,0.8071,0.5674,0.7958
0x1ddfe7c83f92828d,3,0.5315,0.8074,0.545,0.8022
0x1ddfe7c83f92828d,4,0.516,0.8149,0.5322,0.8043
0x1ddfe7c83f92828d,5,0.5146,0.8106,0.5233,0.8062
0x1ddfe7c83f92828d,6,0.5067,0.8192,0.5172,0.8095
